customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,has_zero_balance,age_group,tenure_group,inactive_with_one_product,credit_score_band
15623649,629,Spain,Male,32,3,0.0,2,yes,yes,15404.64,no,yes,25-34,3-5,no,Fair
15751131,836,Spain,Female,41,7,150302.84,1,yes,yes,156036.19,no,no,35-44,6-10,no,Excellent
15688128,542,Spain,Male,34,8,108653.93,1,no,yes,144725.14,no,no,25-34,6-10,no,Poor
15678412,645,France,Female,45,8,85325.93,1,no,no,22558.74,no,no,35-44,6-10,yes,Fair
15770291,844,France,Female,29,8,0.0,2,no,no,147342.03,no,yes,25-34,6-10,no,Excellent
15583392,747,Germany,Male,37,9,135776.36,3,yes,no,85470.45,yes,no,35-44,6-10,no,Very Good
15690731,645,France,Male,40,6,131411.24,1,yes,yes,194656.11,no,no,35-44,6-10,no,Fair
15697948,752,Spain,Female,36,3,0.0,2,yes,yes,48505.1,no,yes,35-44,3-5,no,Very Good
15608328,760,Spain,Female,41,6,0.0,2,no,no,101491.23,no,yes,35-44,6-10,no,Very Good
15766378,714,Germany,Female,45,9,106431.97,2,yes,yes,164117.69,no,no,35-44,6-10,no,Good
15600813,717,France,Male,50,9,90305.76,1,yes,yes,124626.57,no,no,45-54,6-10,no,Good
15706217,645,Germany,Male,28,7,117466.03,2,yes,yes,34490.06,no,no,25-34,6-10,no,Fair
15601417,681,France,Male,32,3,148884.47,2,yes,yes,90967.37,no,no,25-34,3-5,no,Good
15610972,681,Germany,Female,44,4,91115.76,2,no,no,24208.84,yes,no,35-44,3-5,no,Good
15674620,679,Germany,Female,37,8,77373.87,2,no,yes,174873.09,no,no,35-44,6-10,no,Good
15785350,528,Spain,Male,23,7,104744.89,1,yes,no,170262.97,no,no,<25,6-10,yes,Poor
15749119,710,France,Female,31,3,0.0,2,yes,yes,112289.06,no,yes,25-34,3-5,no,Good
15756535,733,Germany,Male,39,5,91538.51,1,yes,yes,93783.0,no,no,35-44,3-5,no,Good
15700965,724,France,Female,32,6,0.0,2,yes,yes,150026.79,no,yes,25-34,6-10,no,Good
15791851,726,France,Female,34,0,185734.75,1,yes,yes,102036.82,no,no,25-34,0,no,Good
15717156,520,France,Male,30,3,143396.54,2,yes,yes,898.51,no,no,25-34,3-5,no,Poor
15740846,556,France,Male,40,5,125909.85,1,yes,yes,95124.4,no,no,35-44,3-5,no,Poor
15573284,579,France,Female,45,2,0.0,2,no,no,11514.39,no,yes,35-44,1-2,no,Poor
15729083,674,France,Male,36,2,154525.7,1,no,yes,27468.72,no,no,35-44,1-2,no,Good
15611612,570,France,Female,29,0,0.0,1,yes,no,37092.43,no,yes,25-34,0,yes,Poor
15694381,631,France,Male,51,8,100654.8,1,yes,no,171587.9,no,no,45-54,6-10,yes,Fair
15651737,623,Spain,Male,44,1,83325.77,1,no,yes,80828.78,no,no,35-44,1-2,no,Fair
15663168,665,France,Male,35,8,110934.54,1,yes,no,169287.99,no,no,25-34,6-10,yes,Fair
15643426,523,Spain,Female,36,8,113680.54,1,no,no,13197.44,no,no,35-44,6-10,yes,Poor
15618245,706,Germany,Male,31,1,117020.08,2,yes,no,54439.53,no,no,25-34,1-2,no,Good
15717527,619,France,Female,49,9,145359.99,1,yes,no,38186.85,no,no,45-54,6-10,yes,Fair
15793478,593,Germany,Female,39,8,151391.68,1,yes,no,27274.6,yes,no,35-44,6-10,yes,Fair
15642248,608,Spain,Male,66,8,123935.35,1,yes,yes,65758.19,no,no,65+,6-10,no,Fair
15640377,526,France,Female,36,0,0.0,2,yes,no,97767.63,no,yes,35-44,0,no,Poor
15723950,684,Spain,Male,40,2,70291.02,1,yes,yes,115468.84,yes,no,35-44,1-2,no,Good
15590327,604,Germany,Female,42,10,166031.45,1,yes,no,98293.14,no,no,35-44,6-10,yes,Fair
15706199,636,Germany,Male,36,6,96643.32,1,no,no,182059.28,no,no,35-44,6-10,yes,Fair
15671514,669,Spain,Female,33,8,0.0,2,no,yes,128538.05,no,yes,25-34,6-10,no,Fair
15727041,624,France,Male,71,7,0.0,2,yes,yes,108841.83,no,yes,65+,6-10,no,Fair
15738063,631,France,Male,29,2,0.0,2,yes,yes,18581.84,no,yes,25-34,1-2,no,Fair
15711733,753,France,Male,48,4,0.0,2,no,yes,146821.42,no,yes,45-54,3-5,no,Very Good
15652320,588,France,Male,40,5,0.0,2,no,no,100727.68,no,yes,35-44,3-5,no,Fair
15634180,729,Germany,Male,26,4,97268.1,2,yes,no,39356.38,no,no,25-34,3-5,no,Good
15694566,602,France,Female,42,10,0.0,2,no,no,169921.11,yes,yes,35-44,6-10,no,Fair
15726103,689,Germany,Female,55,1,76296.81,1,yes,no,42364.75,yes,no,45-54,1-2,yes,Good
15646351,486,Spain,Male,27,7,0.0,2,yes,no,28823.04,no,yes,25-34,6-10,no,Poor
15730044,809,Germany,Female,42,6,64497.94,3,no,yes,182436.81,yes,no,35-44,6-10,no,Excellent
15795186,562,France,Male,38,5,0.0,1,yes,no,115700.2,no,yes,35-44,3-5,yes,Poor
15784890,763,Spain,Female,32,8,0.0,2,yes,no,16725.53,no,yes,25-34,6-10,no,Very Good
15694125,669,France,Male,57,5,0.0,2,yes,yes,56875.76,no,yes,55-64,3-5,no,Fair
15565891,709,France,Male,39,8,0.0,2,yes,no,56214.09,no,yes,35-44,6-10,no,Good
15674254,554,Spain,Female,45,4,0.0,2,yes,yes,193412.05,no,yes,35-44,3-5,no,Poor
15775206,699,France,Male,37,10,0.0,2,no,no,83263.04,no,yes,35-44,6-10,no,Good
15797627,732,Spain,Male,54,0,134249.7,1,no,yes,13404.4,no,no,45-54,0,no,Good
15649853,625,France,Female,45,3,0.0,1,yes,yes,184474.15,yes,yes,35-44,3-5,no,Fair
15610379,599,France,Male,30,9,105443.68,1,yes,yes,121124.53,no,no,25-34,6-10,no,Fair
15659800,584,Spain,Female,50,1,0.0,1,no,yes,152567.75,yes,yes,45-54,1-2,no,Fair
15716236,499,France,Male,35,10,0.0,2,yes,no,10722.54,no,yes,25-34,6-10,no,Poor
15672053,526,Spain,Male,38,2,0.0,2,no,no,58010.98,no,yes,35-44,1-2,no,Poor
15663933,625,Germany,Female,35,5,86147.46,2,yes,no,163440.8,yes,no,25-34,3-5,no,Fair
15814236,537,Spain,Female,38,1,96939.06,1,yes,yes,102606.92,no,no,35-44,1-2,no,Poor
15583597,696,Spain,Male,47,1,106758.6,1,yes,yes,80591.18,no,no,45-54,1-2,no,Good
15607395,679,France,Female,33,9,112528.65,2,yes,no,177362.45,no,no,25-34,6-10,no,Good
15694556,684,France,Male,60,2,116563.58,1,yes,no,120257.7,yes,no,55-64,1-2,yes,Good
15744109,850,France,Male,32,4,0.0,1,yes,yes,180622.02,no,yes,25-34,3-5,no,Excellent
15800688,495,Spain,Female,42,7,0.0,2,no,no,130404.53,no,yes,35-44,6-10,no,Poor
15810878,537,Spain,Female,38,6,141786.78,1,no,yes,147797.54,no,no,35-44,6-10,no,Poor
15587835,850,France,Male,41,3,136416.82,1,no,yes,57844.26,no,no,35-44,3-5,no,Excellent
15763515,513,France,Male,30,5,0.0,2,yes,no,162523.66,no,yes,25-34,3-5,no,Poor
15725882,618,Germany,Female,40,1,133245.52,2,yes,yes,54495.82,no,no,35-44,1-2,no,Fair
15788022,802,Germany,Female,41,4,90757.64,2,no,yes,169183.66,no,no,35-44,3-5,no,Excellent
15663917,547,France,Male,43,1,92350.36,1,no,yes,80262.91,no,no,35-44,1-2,no,Poor
15656865,613,Germany,Male,69,9,78778.49,1,no,yes,8751.59,no,no,65+,6-10,no,Fair
15667971,592,Germany,Female,34,6,102143.93,2,yes,yes,102628.98,no,no,25-34,6-10,no,Fair
15800366,546,France,Male,29,5,0.0,1,yes,yes,94823.95,no,yes,25-34,3-5,no,Poor
15717231,721,Germany,Male,37,4,98459.6,1,no,no,90821.66,no,no,35-44,3-5,yes,Good
15643188,671,Germany,Female,47,7,114603.76,2,yes,no,153194.32,yes,no,45-54,6-10,no,Good
15671351,624,Spain,Male,35,2,0.0,2,yes,no,87310.59,no,yes,25-34,1-2,no,Fair
15573628,751,Germany,Female,51,7,148074.79,1,yes,no,146411.41,yes,no,45-54,6-10,yes,Very Good
15698953,636,Spain,Male,36,1,0.0,3,yes,yes,74048.1,yes,yes,35-44,1-2,no,Fair
15753888,607,Spain,Female,62,8,108004.64,1,yes,yes,23386.77,yes,no,55-64,6-10,no,Fair
15737961,509,Germany,Female,29,0,107712.57,2,yes,yes,92898.17,no,no,25-34,0,no,Poor
15801701,653,Spain,Male,35,9,0.0,2,yes,yes,45956.05,no,yes,25-34,6-10,no,Fair
15684419,709,Spain,Female,37,8,0.0,3,yes,no,71738.56,no,yes,35-44,6-10,no,Good
15794266,559,France,Male,32,9,145303.52,1,yes,no,103560.98,no,no,25-34,6-10,yes,Poor
15810711,684,Germany,Male,37,4,138476.41,2,yes,yes,52367.29,no,no,35-44,3-5,no,Good
15771270,635,France,Female,27,8,127471.56,1,yes,yes,152916.05,yes,no,25-34,6-10,no,Fair
15607786,709,France,Male,26,6,156551.63,1,no,yes,4410.77,no,no,25-34,6-10,no,Good
15624519,656,Germany,Female,49,9,97092.87,1,yes,no,74771.22,yes,no,45-54,6-10,yes,Fair
15799910,793,France,Male,32,2,0.0,2,yes,no,193817.63,yes,yes,25-34,1-2,no,Very Good
15602479,609,Spain,Male,37,5,129312.79,1,yes,yes,26793.82,no,no,35-44,3-5,no,Fair
15617419,618,Germany,Female,29,10,100315.1,2,yes,yes,32526.64,no,no,25-34,6-10,no,Fair
15657603,850,France,Female,35,6,81684.97,1,yes,no,824.0,no,no,25-34,6-10,yes,Excellent
15570379,669,Spain,Male,51,3,88827.53,1,no,no,85250.77,yes,no,45-54,3-5,yes,Fair
15772996,594,Germany,Male,40,0,152092.44,2,yes,yes,83508.93,no,no,35-44,0,no,Fair
15729574,616,Spain,Male,71,4,0.0,2,yes,yes,173599.38,no,yes,65+,3-5,no,Fair
15737267,676,France,Female,49,1,0.0,1,yes,no,79342.31,yes,yes,45-54,1-2,yes,Good
15799128,608,Spain,Female,38,9,102406.76,1,no,yes,57600.66,no,no,35-44,6-10,no,Fair
15813327,710,France,Male,21,4,109130.96,2,yes,yes,56191.99,no,no,<25,3-5,no,Good
15711921,695,France,Male,29,5,0.0,2,yes,yes,6770.44,no,yes,25-34,3-5,no,Good
15654300,530,Germany,Male,33,9,75242.28,1,no,yes,101694.67,no,no,25-34,6-10,no,Poor
15569945,509,Spain,Male,29,1,0.0,2,yes,no,69113.14,no,yes,25-34,1-2,no,Poor
15569666,517,France,Female,45,4,0.0,1,no,no,172674.36,yes,yes,35-44,3-5,yes,Poor
15681887,758,Germany,Male,33,0,129142.54,2,yes,yes,26606.28,no,no,25-34,0,no,Very Good
15608873,665,France,Male,51,2,0.0,1,no,no,53353.36,no,yes,45-54,1-2,yes,Fair
15762091,631,Germany,Female,22,6,139129.92,1,yes,yes,63747.51,no,no,<25,6-10,no,Fair
15722053,576,Spain,Male,33,3,0.0,2,no,yes,190112.05,no,yes,25-34,3-5,no,Poor
15782100,544,Spain,Male,22,3,66483.32,1,no,yes,110317.39,no,no,<25,3-5,no,Poor
15765300,596,Germany,Male,40,5,62389.03,3,yes,no,148623.43,yes,no,35-44,3-5,no,Fair
15743570,481,France,Female,34,5,0.0,2,yes,yes,125253.46,no,yes,25-34,3-5,no,Poor
15608541,498,France,Male,46,1,91857.66,1,yes,no,101954.78,yes,no,45-54,1-2,yes,Poor
15750671,512,Spain,Male,31,6,0.0,2,yes,no,168462.26,no,yes,25-34,6-10,no,Poor
15813659,594,France,Female,56,7,0.0,1,yes,no,26215.85,yes,yes,55-64,6-10,yes,Fair
15757867,570,France,Female,30,10,176173.52,1,yes,no,97045.32,yes,no,25-34,6-10,yes,Poor
15652914,721,Spain,Male,38,7,0.0,1,no,yes,53534.8,no,yes,35-44,6-10,no,Good
15723818,453,France,Female,37,4,131834.76,2,yes,no,8949.2,no,no,35-44,3-5,no,Poor
15713819,562,France,Male,48,3,92347.96,1,yes,yes,163116.75,no,no,45-54,3-5,no,Poor
15656484,682,France,Male,40,4,0.0,2,yes,yes,140745.91,no,yes,35-44,3-5,no,Good
15778515,748,France,Male,40,3,95297.11,1,no,no,171515.84,no,no,35-44,3-5,yes,Very Good
15803840,729,France,Female,32,9,0.0,2,no,no,150803.44,no,yes,25-34,6-10,no,Good
15735339,663,France,Male,39,4,0.0,1,yes,no,76884.05,no,yes,35-44,3-5,yes,Fair
15600392,735,France,Female,53,8,123845.36,2,no,yes,170454.93,yes,no,45-54,6-10,no,Good
15625740,627,Germany,Male,62,3,143426.34,2,yes,yes,143104.3,no,no,55-64,3-5,no,Fair
15663817,713,France,Male,46,5,0.0,1,yes,yes,55701.62,no,yes,45-54,3-5,no,Good
15734461,562,Germany,Male,31,2,112708.2,1,no,yes,186370.3,no,no,25-34,1-2,no,Poor
15780142,632,France,Male,43,2,100013.51,1,yes,no,24275.32,no,no,35-44,1-2,yes,Fair
15709920,479,France,Female,33,2,208165.53,1,no,no,50774.81,yes,no,25-34,1-2,yes,Poor
15684248,658,Spain,Male,21,7,0.0,2,no,yes,154279.87,no,yes,<25,6-10,no,Fair
15643158,598,France,Female,40,9,0.0,1,yes,no,68462.59,yes,yes,35-44,6-10,yes,Fair
15693902,597,France,Male,19,2,0.0,2,yes,yes,91036.74,no,yes,<25,1-2,no,Fair
15578307,512,France,Female,33,6,121685.31,2,yes,yes,83681.97,no,no,25-34,6-10,no,Poor
15585379,704,France,Male,39,2,111525.02,1,yes,no,199484.96,no,no,35-44,1-2,yes,Good
15758510,474,France,Male,26,6,0.0,2,no,no,152491.22,no,yes,25-34,6-10,no,Poor
15692918,604,Germany,Male,36,10,113546.3,1,yes,yes,134875.37,no,no,35-44,6-10,no,Fair
15705301,683,France,Male,41,6,95696.52,2,yes,yes,184366.14,no,no,35-44,6-10,no,Good
15718231,537,France,Male,28,0,88963.31,2,yes,yes,189839.93,no,no,25-34,0,no,Poor
15567991,794,Spain,Male,31,0,144880.34,2,no,yes,175643.44,no,no,25-34,0,no,Very Good
15772650,732,France,Male,55,9,136576.02,1,no,yes,3268.17,yes,no,45-54,6-10,no,Good
15574795,495,France,Female,38,2,63093.01,1,yes,yes,47089.72,no,no,35-44,1-2,no,Poor
15706036,552,Germany,Male,38,10,132271.12,2,yes,yes,46562.02,no,no,35-44,6-10,no,Poor
15723856,602,France,Female,29,3,88814.4,2,yes,yes,62487.97,no,no,25-34,3-5,no,Fair
15812920,607,Germany,Male,40,5,90594.55,1,no,yes,181598.25,no,no,35-44,3-5,no,Fair
15691287,675,Germany,Female,33,0,141816.25,1,yes,no,64815.05,yes,no,25-34,0,yes,Good
15804797,443,France,Female,54,3,138547.97,1,yes,yes,70196.23,yes,no,45-54,3-5,no,Poor
15708650,727,France,Female,31,2,52192.08,2,no,yes,160383.47,no,no,25-34,1-2,no,Good
15712777,482,France,Male,38,4,124976.19,1,yes,no,35848.12,no,no,35-44,3-5,yes,Poor
15786469,686,France,Female,34,1,0.0,2,yes,no,87278.48,no,yes,25-34,1-2,no,Good
15669219,588,Germany,Male,35,3,104356.38,1,yes,no,94498.82,no,no,25-34,3-5,yes,Fair
15641004,605,Spain,Female,48,10,150315.92,1,no,yes,133486.36,no,no,45-54,6-10,no,Fair
15648067,583,France,Male,39,1,129299.28,2,yes,no,73107.6,no,no,35-44,1-2,no,Fair
15704014,738,Germany,Male,37,7,140950.92,2,yes,no,195333.98,no,no,35-44,6-10,no,Good
15645136,744,Spain,Male,30,1,128065.12,1,yes,no,121525.48,no,no,25-34,1-2,yes,Very Good
15709604,781,France,Male,23,2,107433.48,1,yes,no,173843.21,no,no,<25,1-2,yes,Very Good
15713637,699,France,Male,34,2,117468.67,1,yes,no,185227.42,no,no,25-34,1-2,yes,Good
15793901,639,France,Female,27,2,0.0,2,no,no,125244.18,no,yes,25-34,1-2,no,Fair
15569759,583,France,Female,27,4,0.0,3,yes,no,163113.41,no,yes,25-34,3-5,no,Fair
15712930,587,France,Male,42,1,0.0,1,no,no,123006.91,no,yes,35-44,1-2,yes,Fair
15586504,694,France,Male,40,9,0.0,2,yes,no,40463.03,no,yes,35-44,6-10,no,Good
15677317,570,France,Female,29,4,153040.03,1,yes,yes,131363.57,yes,no,25-34,3-5,no,Poor
15664270,692,Germany,Male,45,6,142084.04,4,yes,no,188305.85,yes,no,35-44,6-10,no,Good
15731519,511,France,Female,30,5,0.0,2,yes,no,143994.86,no,yes,25-34,3-5,no,Poor
15745623,788,France,Male,32,4,112079.58,1,no,no,89368.59,no,no,25-34,3-5,yes,Very Good
15813862,526,Spain,Male,66,7,132044.6,2,yes,yes,158365.89,no,no,65+,6-10,no,Poor
15641934,749,Spain,Female,46,9,66582.81,1,yes,no,78753.12,yes,no,45-54,6-10,yes,Very Good
15713043,691,France,Female,33,6,0.0,2,yes,yes,100408.31,no,yes,25-34,6-10,no,Good
15700749,481,France,Female,39,6,0.0,1,yes,yes,24677.54,no,yes,35-44,6-10,no,Poor
15697567,752,France,Male,33,4,0.0,2,yes,yes,39570.78,no,yes,25-34,3-5,no,Very Good
15715414,658,France,Female,38,6,102895.1,1,no,no,155665.76,no,no,35-44,6-10,yes,Fair
15639530,679,Spain,Male,42,2,0.0,1,yes,yes,168294.27,no,yes,35-44,1-2,no,Good
15726058,754,Germany,Male,27,7,117578.35,2,no,yes,87908.01,no,no,25-34,6-10,no,Very Good
15725665,679,France,Male,47,10,198546.1,2,yes,no,191198.92,yes,no,45-54,6-10,no,Good
15698872,633,Spain,Female,39,2,0.0,2,no,no,191207.03,no,yes,35-44,1-2,no,Fair
15812184,674,France,Female,31,1,0.0,1,yes,no,128954.05,no,yes,25-34,1-2,yes,Good
15742609,600,Germany,Male,28,2,116623.31,1,no,yes,59905.29,no,no,25-34,1-2,no,Fair
15815043,645,Spain,Male,49,8,0.0,2,yes,no,162012.6,no,yes,45-54,6-10,no,Fair
15640648,698,France,Male,36,6,0.0,2,no,yes,19231.98,no,yes,35-44,6-10,no,Good
15627203,508,Spain,Male,54,10,0.0,1,yes,yes,175749.36,no,yes,45-54,6-10,no,Poor
15786196,555,France,Female,44,3,105770.7,3,yes,no,60533.96,yes,no,35-44,3-5,no,Poor
15612095,751,France,Female,48,9,0.0,1,yes,no,137508.42,yes,yes,45-54,6-10,yes,Very Good
15674368,738,France,Female,39,1,94435.45,2,no,yes,189430.86,no,no,35-44,1-2,no,Good
15783477,706,Germany,Female,39,8,112889.91,1,no,yes,6723.66,no,no,35-44,6-10,no,Good
15757559,595,France,Female,53,7,0.0,2,yes,no,41371.68,yes,yes,45-54,6-10,no,Fair
15591036,577,Germany,Female,43,3,127940.47,1,no,no,125140.72,yes,no,35-44,3-5,yes,Poor
15761241,578,Germany,Female,36,8,129745.1,1,yes,yes,143683.75,no,no,35-44,6-10,no,Poor
15695078,699,France,Male,32,3,0.0,2,yes,yes,170770.44,no,yes,25-34,3-5,no,Good
15645744,826,France,Female,30,5,0.0,2,no,yes,157397.57,no,yes,25-34,3-5,no,Excellent
15566988,656,Germany,Female,46,7,141535.52,1,yes,no,50595.15,yes,no,45-54,6-10,yes,Fair
15749300,556,France,Female,47,2,139914.27,1,yes,yes,50390.98,no,no,45-54,1-2,no,Poor
15594340,569,France,Male,41,4,120243.49,1,yes,no,163150.03,yes,no,35-44,3-5,yes,Poor
15607065,765,France,Male,34,9,91835.16,1,no,no,138280.17,no,no,25-34,6-10,yes,Very Good
15778089,544,Spain,Male,37,2,0.0,2,no,no,135067.02,no,yes,35-44,1-2,no,Poor
15773723,588,Spain,Female,22,9,67178.19,1,yes,yes,163534.75,yes,no,<25,6-10,no,Fair
15697035,740,Spain,Female,31,8,0.0,2,no,no,86657.48,no,yes,25-34,6-10,no,Good
15679668,850,Spain,Male,38,7,115378.94,1,no,yes,162087.82,no,no,35-44,6-10,no,Excellent
15709861,766,Germany,Male,30,4,127786.28,2,yes,yes,28879.3,no,no,25-34,3-5,no,Very Good
15791958,849,France,Female,41,6,0.0,2,yes,yes,169203.51,yes,yes,35-44,6-10,no,Excellent
15791030,612,France,Female,33,0,64900.32,2,yes,no,102426.12,no,no,25-34,0,no,Fair
15695339,517,Germany,Male,53,0,109172.88,1,yes,no,54676.1,yes,no,45-54,0,yes,Poor
15658813,645,France,Female,55,7,0.0,2,yes,yes,18369.33,no,yes,45-54,6-10,no,Fair
15715709,696,Germany,Male,43,4,114091.38,1,no,yes,159888.1,no,no,35-44,3-5,no,Good
15722533,716,France,Female,40,3,0.0,2,no,yes,167636.15,no,yes,35-44,3-5,no,Good
15683118,590,France,Male,32,9,0.0,2,yes,no,138889.15,no,yes,25-34,6-10,no,Fair
15672798,656,France,Female,45,7,145933.27,1,yes,yes,199392.14,no,no,35-44,6-10,no,Fair
15680112,473,Germany,Female,35,7,131504.73,1,yes,no,189560.43,no,no,25-34,6-10,yes,Poor
15714575,742,Germany,Female,44,8,107926.02,1,no,yes,17375.27,yes,no,35-44,6-10,no,Very Good
15806808,834,Germany,Female,57,8,112281.6,3,yes,no,140225.14,yes,no,55-64,6-10,no,Excellent
15590637,721,France,Male,41,7,0.0,2,no,yes,61018.85,no,yes,35-44,6-10,no,Good
15657535,590,Spain,Male,29,10,0.0,1,yes,yes,51907.72,yes,yes,25-34,6-10,no,Fair
15696141,516,Spain,Female,31,7,0.0,1,yes,no,47018.75,no,yes,25-34,6-10,yes,Poor
15811947,850,France,Male,33,0,124781.67,1,no,yes,33700.52,no,no,25-34,0,no,Excellent
15649024,748,France,Female,39,9,132865.56,1,yes,yes,59636.43,yes,no,35-44,6-10,no,Very Good
15594928,798,Germany,Female,38,4,129055.13,1,yes,no,157147.59,no,no,35-44,3-5,yes,Very Good
15765532,612,Germany,Male,76,6,96166.88,1,yes,yes,191393.26,no,no,65+,6-10,no,Fair
15741719,540,France,Female,40,3,165298.12,1,no,yes,199862.75,no,no,35-44,3-5,no,Poor
15665629,719,Spain,Female,33,7,0.0,2,yes,no,20016.59,no,yes,25-34,6-10,no,Good
15728917,598,France,Male,48,6,120682.53,1,yes,no,30635.52,yes,no,45-54,6-10,yes,Fair
15762993,796,Spain,Male,32,5,102773.15,2,no,yes,117832.88,no,no,25-34,3-5,no,Very Good
15571193,579,Germany,Male,42,0,144386.32,1,yes,yes,22497.1,yes,no,35-44,0,no,Poor
15653521,850,Germany,Female,40,7,104449.8,1,yes,yes,747.88,no,no,35-44,6-10,no,Excellent
15802220,599,Spain,Male,35,6,137102.65,1,no,no,76870.81,no,no,25-34,6-10,yes,Fair
15644132,724,France,Female,30,9,142475.87,1,yes,yes,107848.24,no,no,25-34,6-10,no,Good
15600832,508,France,Female,43,9,0.0,1,yes,no,103726.71,no,yes,35-44,6-10,yes,Poor
15797919,773,Spain,Male,37,2,103195.2,2,yes,no,178268.36,no,no,35-44,1-2,no,Very Good
15603743,526,France,Male,28,1,112070.44,1,no,yes,126281.83,no,no,25-34,1-2,no,Poor
15579714,542,France,Female,29,7,0.0,2,no,yes,196651.72,no,yes,25-34,6-10,no,Poor
15634295,470,France,Male,35,1,96473.59,1,no,no,5962.3,no,no,25-34,1-2,yes,Poor
15786680,805,Spain,Male,37,5,0.0,2,yes,no,21928.81,no,yes,35-44,3-5,no,Excellent
15623499,548,Germany,Male,49,9,108437.89,1,no,no,127022.87,yes,no,45-54,6-10,yes,Poor
15691823,672,France,Male,37,5,153195.59,1,yes,yes,162763.01,no,no,35-44,3-5,no,Good
15809279,773,France,Male,45,8,96877.21,1,yes,yes,113950.51,no,no,35-44,6-10,no,Very Good
15758039,614,France,Male,44,6,0.0,2,no,yes,104930.46,no,yes,35-44,6-10,no,Fair
15807163,537,France,Female,38,10,0.0,1,no,no,52337.97,yes,yes,35-44,6-10,yes,Poor
15631639,704,France,Female,40,6,95452.89,1,no,yes,179964.55,no,no,35-44,6-10,no,Good
15713770,586,Spain,Male,41,3,63873.56,1,yes,no,83753.64,no,no,35-44,3-5,yes,Fair
15698167,677,France,Female,24,0,148298.59,2,no,no,182913.95,no,no,<25,0,no,Good
15781710,558,Spain,Female,31,7,0.0,2,yes,no,166720.28,no,yes,25-34,6-10,no,Poor
15801296,634,Germany,Female,37,7,143258.85,2,yes,no,192721.98,no,no,35-44,6-10,no,Fair
15704378,655,Germany,Male,37,9,121342.24,1,yes,yes,180241.44,no,no,35-44,6-10,no,Fair
15767891,619,Germany,Female,28,6,99152.73,2,yes,no,48475.12,no,no,25-34,6-10,no,Fair
15640667,662,France,Female,41,4,0.0,2,yes,no,126551.48,no,yes,35-44,3-5,no,Fair
15702145,705,Spain,Male,33,7,68423.89,1,yes,yes,64872.55,no,no,25-34,6-10,no,Good
15679738,527,Spain,Female,35,8,0.0,1,yes,no,98031.53,yes,yes,25-34,6-10,yes,Poor
15636634,630,Germany,Female,25,7,79656.81,1,yes,no,93524.22,no,no,<25,6-10,yes,Fair
15809227,850,France,Male,35,2,0.0,2,yes,yes,56991.66,no,yes,25-34,1-2,no,Excellent
15601811,668,France,Female,53,10,110240.04,1,no,no,183980.56,yes,no,45-54,6-10,yes,Fair
15625494,573,France,Female,32,9,125321.84,2,yes,yes,130234.63,no,no,25-34,6-10,no,Poor
15723737,680,France,Male,27,3,0.0,1,yes,no,32454.26,no,yes,25-34,3-5,yes,Good
15682955,758,France,Female,32,2,84378.9,1,yes,yes,75396.43,no,no,25-34,1-2,no,Very Good
15758856,597,France,Male,45,7,0.0,2,no,no,167756.45,no,yes,35-44,6-10,no,Fair
15746065,580,Germany,Male,35,10,136281.41,2,yes,yes,24799.47,no,no,25-34,6-10,no,Poor
15783865,622,France,Male,59,5,119380.37,1,yes,yes,60429.43,no,no,55-64,3-5,no,Fair
15745455,638,Germany,Male,62,4,108716.59,2,yes,yes,74241.09,no,no,55-64,3-5,no,Fair
15583033,640,France,Female,20,4,0.0,2,no,yes,78310.82,no,yes,<25,3-5,no,Fair
15644212,644,Spain,Male,28,0,0.0,2,yes,no,119419.37,no,yes,25-34,0,no,Fair
15735688,753,France,Female,31,6,106596.29,1,no,no,91305.77,no,no,25-34,6-10,yes,Very Good
15658577,629,France,Female,37,10,99546.25,3,no,yes,25136.95,yes,no,35-44,6-10,no,Fair
15606887,775,France,Female,30,5,0.0,1,yes,no,193880.6,yes,yes,25-34,3-5,yes,Very Good
15783026,701,France,Female,41,2,0.0,1,yes,no,47856.78,no,yes,35-44,1-2,yes,Good
15579892,708,Spain,Male,19,7,112615.86,1,yes,yes,4491.77,no,no,<25,6-10,no,Good
15802088,521,Spain,Female,22,10,0.0,1,yes,yes,101311.95,no,yes,<25,6-10,no,Poor
15589323,636,France,Female,24,9,0.0,2,no,yes,38830.72,no,yes,<25,6-10,no,Fair
15636395,529,France,Female,31,5,0.0,2,yes,no,26817.23,no,yes,25-34,3-5,no,Poor
15712772,757,France,Male,28,3,75381.15,1,yes,yes,199727.72,no,no,25-34,3-5,no,Very Good
15700937,767,Spain,Female,24,5,0.0,2,yes,yes,67445.85,no,yes,<25,3-5,no,Very Good
15766659,525,Spain,Male,33,5,0.0,2,yes,no,161002.29,no,yes,25-34,3-5,no,Poor
15814033,759,Spain,Male,38,1,0.0,2,yes,no,20778.39,no,yes,35-44,1-2,no,Very Good
15783007,520,Germany,Female,45,1,123086.39,1,yes,yes,41042.4,yes,no,35-44,1-2,no,Poor
15654183,738,France,Female,26,3,0.0,2,yes,no,67484.16,no,yes,25-34,3-5,no,Good
15609899,548,Spain,Male,37,4,0.0,1,yes,no,121763.68,no,yes,35-44,3-5,yes,Poor
15747323,535,Spain,Male,48,9,109472.47,1,yes,no,157358.43,yes,no,45-54,6-10,yes,Poor
